date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:51	573251/573251	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:25:11%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/articles/reading-books-might-help-you-live-longer-according-to-new-research-1.jpg?v=1567855567	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/articles/reading-books-might-help-you-live-longer-according-to-new-research-13655.jpg	(from https://susan-demo.myshopify.com/blogs/news/testing-has-a-signficant-info-number-of-benefits)
11:39:51	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.4ab.delayed	(from https://susan-demo.myshopify.com/blogs/news/signficant-reading-has-a-more-info-number)
11:39:52	1122/1122	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2017%20Nov%202019%2003:35:48%20GMT	http://pinterest.com/pin/create/button/?url=https://susan-demo.myshopify.com/blogs/news/signficant-reading-has-a-more-info-number&media=http://cdn.shopify.com/s/files/1/0265/8933/1530/articles/0d6f4828835899.55d4a5402cb87_1024x1024.jpg?v=1567855155&description=Signficant%20reading%20has%20a%20more%20info%20number	C:/My%20Web%20Sites/love/pinterest.com/pin/create/button/index968f.html	(from https://susan-demo.myshopify.com/blogs/news/signficant-reading-has-a-more-info-number)
11:39:52	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.4ac.delayed	(from https://susan-demo.myshopify.com/blogs/news/signficant-reading-has-a-more-info-number)
11:39:53	53/53	---M-Z	200	added ('OK')	text/plain	date:Sun,%2017%20Nov%202019%2003:35:49%20GMT	http://cdn.shopify.com/robots.txt		(from http://cdn.shopify.com/s/files/1/0265/8933/1530/t/2/assets/timber.scss.css?868)
11:39:55	256179/256179	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:26:13%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/articles/5b3ef069baa08a98b301e5ae9c9943b2.jpg?v=1567855280	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/articles/5b3ef069baa08a98b301e5ae9c9943b29694.jpg	(from https://susan-demo.myshopify.com/blogs/news/activities-of-the-frankfurt-book-international)
11:40:00	41743/41743	---M-Z	200	added ('OK')	text/css	date:Sat,%2016%20Nov%202019%2021:26:48%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/timber.scss.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/timber.scssdd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:01	369243/369243	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Sep%202019%2010:54:34%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/vendors.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/vendorsdd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:02	154866/154866	---M-Z	200	added ('OK')	text/css	date:Sat,%2028%20Sep%202019%2009:51:16%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/style.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/styledd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:03	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Nov%202019%2003:35:59%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/responsive.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/responsivedd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:04	31121/31121	---M-Z	200	added ('OK')	text/css	date:Sun,%2029%20Sep%202019%2010:42:08%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/theme-default.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/theme-defaultdd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:05	9613/9613	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Sep%202019%2010:54:33%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/theme-custom.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/theme-customdd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:05	2318/2318	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Sep%202019%2010:54:33%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/theme-responsive.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/theme-responsivedd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:05	13759/13759	---M-Z	200	added ('OK')	text/css	date:Sun,%2029%20Sep%202019%2010:42:08%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/skin-and-color.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/skin-and-colordd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:06	181808/181808	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:26:32%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/articles/0d6f4828835899.55d4a5402cb87.jpg?v=1567855155	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/articles/0d6f4828835899.55d4a5402cb87b633.jpg	(from https://susan-demo.myshopify.com/blogs/news/signficant-reading-has-a-more-info-number)
11:40:08	25/25	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Sep%202019%2010:54:46%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/compiled_assets/styles.css?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/compiled_assets/stylesdd45.css	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:08	6451/6451	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20May%202019%2015:41:48%20GMT	http://cdn.shopify.com/s/assets/storefront/bars/preview_bar_injector-1e3a713add37dacb26a2846054e5bf73c968340c06cb4dbaa8b985dce031f4cd.js	C:/My%20Web%20Sites/love/cdn.shopify.com/s/assets/storefront/bars/preview_bar_injector-1e3a713add37dacb26a2846054e5bf73c968340c06cb4dbaa8b985dce031f4cd.js	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:09	487328/487328	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Nov%202019%2021:25:45%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/articles/9.jpg?v=1567855381	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/articles/98869.jpg	(from https://susan-demo.myshopify.com/blogs/news/the-london-book-fair-is-to-be-packed-with-exciting)
11:40:09	0/0	---M--	200	added ('OK')	application/javascript	date:Fri,%2027%20Sep%202019%2010:54:46%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/compiled_assets/scripts.js?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/compiled_assets/scriptsdd45.js	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:11	166319/166319	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Nov%202019%2003:36:03%20GMT	https://susan-demo.myshopify.com/collections/all?page=1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all2679.html	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:12	5721/5721	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Sep%202019%2010:54:20%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/cart.api.js?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/cart.apidd45.js	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:12	17631/17631	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20Sep%202019%2010:42:08%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/theme.js?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/themedd45.js	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:13	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/checkout	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/checkout.4bc.delayed	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:13	0/-1	---M--	302	error ('')			https://susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/26589331530/checkouts/40f076d235d8ffc2dd30cafaba1aa2cb.4bd.delayed	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:13	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:09%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:14	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:10%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:15	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:11%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:15	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:11%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:16	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:12%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:17	415277/415277	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20Sep%202019%2010:42:08%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/vendor.js?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/vendordd45.js	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:17	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:13%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:18	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:14%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:18	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:15%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:19	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:15%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:19	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:15%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:19	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:16%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:20	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:16%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:20	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:16%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-3	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-3	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:20	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:17%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-3	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-3	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:21	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:17%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-3	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-3	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:21	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:18%20GMT	https://susan-demo.myshopify.com/collections/all/products/demo-product-title-3	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/demo-product-title-3	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:22	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:18%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:22	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:19%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:23	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:19%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:23	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:19%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:23	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:20%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:24	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:20%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:24	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:21%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:25	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:21%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:25	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:21%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:25	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:22%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:26	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:22%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:26	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:23%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:27	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:23%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-3	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-3	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:27	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:23%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-3	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-3	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:27	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:24%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-3	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-3	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:28	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:24%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-3	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-3	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:28	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:25%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-4	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-4	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:29	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:25%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-4	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-4	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:29	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:25%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-4	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-4	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:29	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:26%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-product-name-4	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-product-name-4	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:30	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:26%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:30	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:27%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:31	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:27%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:31	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:27%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:31	130/130	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:28%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:32	130/130	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:28%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:32	130/130	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:29%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:33	130/130	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:29%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-1	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-1	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:33	130/130	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:30%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:34	130/130	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:30%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:34	130/130	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:30%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:34	130/130	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Nov%202019%2003:36:31%20GMT	https://susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-2	C:/My%20Web%20Sites/love/susan-demo.myshopify.com/collections/all/products/dummy-text-for-title-2	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:35	1424/1424	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Nov%202019%2021:27:26%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/files/Logo_9110f8df-aaf9-4275-8222-862e8891e561.png?v=1569752308	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/files/Logo_9110f8df-aaf9-4275-8222-862e8891e561aafd.png	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:35	8241/8241	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Sep%202019%2010:54:21%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/fastclick.min.js?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/fastclick.mindd45.js	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:35	14977/14977	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20Sep%202019%2010:42:08%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/timber.js?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/timberdd45.js	(from https://susan-demo.myshopify.com/collections/all?page=2)
11:40:35	3125/3125	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Sep%202019%2010:54:35%20GMT	http://cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/wishlist.js?868	C:/My%20Web%20Sites/love/cdn.shopify.com/s/files/1/0265/8933/1530/t/7/assets/wishlistdd45.js	(from https://susan-demo.myshopify.com/collections/all?page=2)
